S24363700081|03/04/2015|3990|Cork and Bottle / Oskaloosa|309 A AVE WEST|OSKALOOSA|52577|62|Mahaska|1081030|COFFEE LIQUEURS|410|The Patron Spirits Company|67595|6|750|$14.50|$21.75|3|$65.25|2.25|0.59
S27140800039|08/04/2015|3912|Smokin' Joe's #14 Tobacco and Liquor|225 EDGEWOOD RD|CEDAR RAPIDS|52405|57|Linn|1022100|TEQUILA|395|Proximo|89196|12|750|$10.49|$15.74|2|$31.48|1.50|0.40
S14803500006|09/26/2013|2571|Hy-Vee Food Store #2 / Waterloo|2181 LOGAN AVE|WATERLOO|50703|07|Black Hawk|1062310|SPICED RUM|434|Luxco-St Louis|44657|12|1000|$7.00|$10.50|12|$126.00|12.00|3.17
S13361200236|07/15/2013|2647|Hy-Vee #7 / Cedar Rapids|5050 EDGEWOOD RD|CEDAR RAPIDS|52411|57|Linn|1081200|CREAM LIQUEURS|421|Sazerac Co., Inc.|73140|12|750|$10.40|$15.59|3|$46.77|2.25|0.59
S28104200016|09/24/2015|4911|Casey's General Store #1061 / Prince|500, HWY 67 N|PRINCETON|52768|82|Scott|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$18.00|$27.00|6|$162.00|10.50|2.77
S23966400060|02/10/2015|2629|Hy-Vee Food Store #2 / Council Bluff|1745 MADISON AVE|COUNCIL BLUFFS|51503|78|Pottawattamie|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11776|12|750|$5.23|$7.85|12|$94.20|9.00|2.38
S23719100026|01/28/2015|2536|HY-VEE / PLEASANT HILL|4815 MAPLE DRIVE|PLEASANT HILL|50317|77|Polk|1011100|BLENDED WHISKIES|65|Jim Beam Brands|22786|12|750|$3.67|$5.51|12|$66.12|9.00|2.38
S07410300095|08/29/2012|2543|Hy-Vee Food Store #1 / Ottumwa|1025 NORTH QUINCY AVE|OTTUWMA|52501|90|Wapello|1081315|CINNAMON SCHNAPPS|65|Jim Beam Brands|82610|12|1000|$7.35|$11.02|3|$33.06|3.00|0.79
S19414700135|06/09/2014|2517|Hy-Vee Food Store #1 / Newton|1501 FIRST AVENUE EAST|NEWTON|50208|50|Jasper|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11774|24|375|$3.07|$4.60|8|$36.80|3.00|0.79
S19631700141|06/18/2014|2543|Hy-Vee Food Store #1 / Ottumwa|1025 NORTH QUINCY AVE|OTTUWMA|52501|90|Wapello|1052010|IMPORTED GRAPE BRANDIES|420|Moet Hennessy USA, Inc.|48105|12|375|$9.75|$14.63|4|$58.52|1.50|0.40
S09429400005|12/12/2012|3644|Wal-Mart 2764 / Altoona|3501  8TH ST SW|ALTOONA|50009|77|Polk|1012100|CANADIAN WHISKIES|260|Diageo Americas|11296|12|750|$14.50|$21.74|12|$260.88|9.00|2.38
S25897600131|05/28/2015|2561|Hy-Vee Food Store / Fleur / DSM|4605 FLEUR DRIVE|DES MOINES|50321|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|434|Luxco-St Louis|45247|12|1000|$4.34|$6.51|12|$78.12|12.00|3.17
S07456700028|08/30/2012|3814|Costco Wholesale #788|7205 MILLS CIVIC PKWY|WEST DES MOINES|50266|25|Dallas|1011200|STRAIGHT BOURBON WHISKIES|461|Campari(skyy)|22157|12|1000|$14.99|$22.49|24|$539.76|24.00|6.34
S29245600025|11/21/2015|4070|Grieder Beverage Depot|708  13TH ST|BELLE PLAINE|52208|06|Benton|1012100|CANADIAN WHISKIES|260|Diageo Americas|10807|12|750|$15.00|$22.50|12|$270.00|9.00|2.38
S08492900018|10/22/2012|2582|Hy-Vee #2 Food Store / Mason City|551 S ILLINOIS AVE|MASON CITY|50401|17|Cerro Gordo|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36668|6|1750|$6.67|$10.00|6|$60.00|10.50|2.77
S18351000130|04/09/2014|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1052010|IMPORTED GRAPE BRANDIES|389|REMY COINTREAU USA         .|49185|12|375|$10.08|$15.12|4|$60.48|1.50|0.40
S22016000017|10/27/2014|4166|Jesup Food Center|1314  7TH ST|JESUP|50648|10|Buchanan|1081305|APPLE SCHNAPPS|65|Jim Beam Brands|82607|12|1000|$7.62|$11.43|4|$45.72|4.00|1.06
S09838100066|01/02/2013|2523|Hy-Vee Food Store / Centerville|414 N 18TH ST|CENTERVILLE|52544|04|Appanoose|1031200|VODKA FLAVORED|259|Heaven Hill Brands|42031|12|750|$4.55|$6.82|2|$13.64|1.50|0.40
S18430000012|04/15/2014|4349|Southside Food Mart|1101 ARMY POST RD|DES MOINES|50315|77|Polk|1062310|SPICED RUM|260|Diageo Americas|43334|24|375|$5.00|$7.50|24|$180.00|9.00|2.38
S20472100002|08/05/2014|4253|Fareway Stores #683 / Winterset|719 W HWY 92|WINTERSET|50273|61|Madison|1081700|DISTILLED SPIRITS SPECIALTY|384|Piedmont Distillers|76038|6|750|$11.00|$16.50|6|$99.00|4.50|1.19
S09728600065|12/27/2012|2130|Sycamore Convenience|617 SYCAMORE|WATERLOO|50703|07|Black Hawk|1051110|BLACKBERRY BRANDIES|434|Luxco-St Louis|54647|12|1000|$6.38|$9.56|12|$114.72|12.00|3.17
S24216300018|02/25/2015|3721|Wal-Mart 0913 / Decorah|1798 OLD STAGE RD|DECORAH|52101|96|Winneshiek|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|86670|12|750|$14.53|$21.80|12|$261.60|9.00|2.38
S12133900001|05/09/2013|2190|Central City Liquor, Inc.|1460 2ND AVE|DES MOINES|50314|77|Polk|1012200|SCOTCH WHISKIES|260|Diageo Americas|902062|6|750|$39.06|$58.59|12|$703.08|9.00|2.38
S04844400086|04/02/2012|2190|Central City Liquor, Inc.|1460 2ND AVE|DES MOINES|50314|77|Polk|1031080|VODKA 80 PROOF|260|Diageo Americas|38008|6|1750|$13.48|$20.47|6|$122.82|10.50|2.77
S11936000036|05/01/2013|3911|Burg Spirits, Llc.|813 1/2 HIGHLAND ST|WILLIAMSBURG|52361|48|Iowa|1081010|AMERICAN AMARETTO|434|Luxco-St Louis|76487|12|1000|$4.04|$6.06|2|$12.12|2.00|0.53
S16472200031|12/23/2013|4073|Uptown Liquor, Llc|306 HWY 69 SOUTH|FOREST CITY|50436|95|Winnebago|1081300|PEPPERMINT SCHNAPPS|434|Luxco-St Louis|81196|12|750|$3.71|$5.57|12|$66.84|9.00|2.38
S27203500022|08/10/2015|4154|Fareway Stores #055 / Hiawatha|885 MILLER RD|HIAWATHA|52233|57|Linn|1031080|VODKA 80 PROOF|260|Diageo Americas|37418|6|1750|$8.50|$12.75|3|$38.25|5.25|1.39
S09584600049|12/20/2012|4632|Nat Food Mart / 2nd Ave DM|1443 2nd AVE|DES MOINES|50314|77|Polk|1081300|PEPPERMINT SCHNAPPS|421|Sazerac Co., Inc.|80826|12|750|$9.34|$14.01|2|$28.02|1.50|0.40
S17364100004|02/12/2014|4905|South Side Grocery|319, COURT ST|ROCKWELL CITY|50579|13|Calhoun|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|10550|12|750|$6.75|$10.13|4|$40.52|3.00|0.79
S09336400072|12/05/2012|2523|Hy-Vee Food Store / Centerville|414 N 18TH ST|CENTERVILLE|52544|04|Appanoose|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|434|Luxco-St Louis|45274|24|375|$2.84|$4.25|2|$8.50|0.75|0.20
S05657700153|05/22/2012|2649|Hy-Vee #3 / Dubuque|400 LOCUST ST|DUBUQUE|52001|31|Dubuque|1022100|TEQUILA|395|Proximo|89206|12|750|$14.50|$21.74|2|$43.48|1.50|0.40
S06529400018|07/12/2012|4601|Kum & Go #4110 / Guthrie DM|2110 GUTHRIE AVE|DES MOINES|50317|77|Polk|1031080|VODKA 80 PROOF|260|Diageo Americas|37994|24|375|$4.50|$6.75|3|$20.25|1.12|0.30
S05550800002|05/15/2012|4184|Fareway Stores #998 / Muscatine|2100 CEDAR PLAZA DR|MUSCATINE|52761|70|Muscatine|1071100|AMERICAN COCKTAILS|395|Proximo|58838|6|1750|$8.20|$12.30|6|$73.80|10.50|2.77
S23840100025|02/04/2015|2543|Hy-Vee Food Store #1 / Ottumwa|1025 NORTH QUINCY AVE|OTTUWMA|52501|90|Wapello|1011100|BLENDED WHISKIES|492|Western Spirits Beverage Co. LLC|27474|6|750|$10.00|$15.00|2|$30.00|1.50|0.40
S24217900057|02/25/2015|2594|Hy-Vee Food Store / Sioux City|4500 SERGEANT ROAD|SIOUX CITY|51106|97|Woodbury|1062050|BARBADOS RUM|389|REMY COINTREAU USA         .|42666|12|750|$9.50|$14.25|1|$14.25|0.75|0.20
S23604900044|01/21/2015|2622|Hy-Vee Food Store / Iowa City|1125 N DODGE ST|IOWA CITY|52240|52|Johnson|1031080|VODKA 80 PROOF|55|Sazerac North America|35318|6|1750|$6.92|$10.38|6|$62.28|10.50|2.77
S08056000003|10/02/2012|4616|C's Spencer Liquor|719 2ND AVE W|SPENCER|51301|21|Clay|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11788|6|1750|$9.45|$14.67|18|$264.06|31.50|8.32
S10694400112|02/19/2013|2603|Hy-Vee Wine and Spirits / Bettendorf|2890 DEVILS GLEN ROAD|BETTENDORF|52722|82|Scott|1081200|CREAM LIQUEURS|260|Diageo Americas|74086|12|750|$17.00|$25.49|3|$76.47|2.25|0.59
S09402400037|12/10/2012|3583|Mac's Liquor And Videos|220 EAST JEFFERSON|CORYDON|50060|93|Wayne|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|26827|12|1000|$16.92|$25.37|7|$177.59|7.00|1.85
S07919900146|09/25/2012|2506|Hy-Vee #1044 / Burlington|3140 AGENCY|BURLINGTON|52601|29|Des Moines|1041100|AMERICAN DRY GINS|370|Pernod Ricard USA/Austin Nichols|32234|24|375|$3.50|$5.24|4|$20.96|1.50|0.40
S14958200095|10/07/2013|2605|Hy-Vee Drugstore #5 / Cedar Rapids|2001 BLAIRS FERRY ROAD NE|CEDAR RAPIDS|52402|57|Linn|1062300|FLAVORED RUM|35|Bacardi U.S.A., Inc.|43210|12|750|$7.33|$11.50|3|$34.50|2.25|0.59
S03560400005|01/12/2012|2588|Hy-Vee Food and Drug #6 / Cedar Rapi|4035 MT. VERNON ROAD S.E.|CEDAR RAPIDS|52403|57|Linn|1081300|PEPPERMINT SCHNAPPS|434|Luxco-St Louis|81196|12|750|$3.70|$5.55|12|$66.60|9.00|2.38
S27127600003|08/04/2015|4471|Kum & Go #212 / WATERLOO|117 E SAN MARNAN DR|WATERLOO|50702|07|Black Hawk|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36308|6|1750|$7.17|$10.76|12|$129.12|21.00|5.55
S18260000045|04/07/2014|2653|Hy-Vee Wine and Spirits / Washington|1004 W MADISON ST|WASHINGTON|52353|92|Washington|1011200|STRAIGHT BOURBON WHISKIES|259|Heaven Hill Brands|17916|12|750|$14.04|$21.06|2|$42.12|1.50|0.40
S17246000015|02/05/2014|2559|Hy-Vee Food Store / Albia|301 HWY. 34 WEST|ALBIA|52531|68|Monroe|1081240|GREEN CREME DE MENTHE|434|Luxco-St Louis|79336|12|750|$4.65|$6.97|12|$83.64|9.00|2.38
S06081800012|06/14/2012|4070|Grieder Beverage Depot|708  13TH ST|BELLE PLAINE|52208|06|Benton|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19067|12|1000|$11.54|$17.31|12|$207.72|12.00|3.17
S20560000018|08/13/2014|3776|Wal-Mart 5115 / Davenport|3101 WEST KIMBERLY RD|DAVENPORT|52806|82|Scott|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|26826|12|750|$14.53|$21.80|12|$261.60|9.00|2.38
S14873900105|10/01/2013|2651|Hy-Vee / Waverly|1311 4 STREET SW|WAVERLY|50677|09|Bremer|1081340|ROOT BEER SCHNAPPS|380|Phillips Beverage Company|84617|12|1000|$5.00|$7.75|12|$93.00|12.00|3.17
S08445900012|10/19/2012|2190|Central City Liquor, Inc.|1460 2ND AVE|DES MOINES|50314|77|Polk|1051010|AMERICAN GRAPE BRANDIES|65|Jim Beam Brands|53367|12|1000|$5.86|$8.79|2|$17.58|2.00|0.53
S24744400039|03/26/2015|4988|Happy's Wine & Spirits|5925 UNIVERSITY AVE|CEDAR FALLS|50613|07|Black Hawk|1081390|IMPORTED SCHNAPPS|260|Diageo Americas|69946|12|750|$13.00|$19.50|1|$19.50|0.75|0.20
S28588800011|10/21/2015|4914|Prime Mart / Center St|2728 CENTER ST|CEDAR FALLS|50613|07|Black Hawk|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|86668|12|500|$9.06|$13.59|3|$40.77|1.50|0.40
S09820500088|01/02/2013|3525|Wines and Spirits|106 W 2ND ST|WASHINGTON|52353|92|Washington|1062300|FLAVORED RUM|35|Bacardi U.S.A., Inc.|43096|12|750|$8.33|$12.49|2|$24.98|1.50|0.40
S05143800123|04/19/2012|2512|Hy-Vee Wine and Spirits / Iowa City|1720 WATERFRONT DR|IOWA CITY|52240|52|Johnson|1081330|PEACH SCHNAPPS|65|Jim Beam Brands|82846|12|750|$6.30|$9.45|6|$56.70|4.50|1.19
S07193900121|08/20/2012|2515|Hy-Vee Food Store #1 / Mason City|2400 4TH ST SW|MASON CITY|50401|17|Cerro Gordo|1031200|VODKA FLAVORED|260|Diageo Americas|40976|12|750|$7.21|$11.19|6|$67.14|4.50|1.19
S13569300002|07/25/2013|4301|Sahota Food Mart|1805 SE 14TH ST|DES MOINES|50320|77|Polk|1052010|IMPORTED GRAPE BRANDIES|420|Moet Hennessy USA, Inc.|48106|12|750|$17.99|$26.99|12|$323.88|9.00|2.38
S19709700149|06/24/2014|2565|Hy-Vee Food Store / Spencer|819 N GRAND AVE|SPENCER|51301|21|Clay|1032200|IMPORTED VODKA - MISC|260|Diageo Americas|64759|24|200|$5.00|$7.50|3|$22.50|0.60|0.16
S04349600012|03/01/2012|2592|Hy-Vee Drugstore / Marshalltown|1712 S CENTER  ST|MARSHALLTOWN|50158|64|Marshall|1012200|SCOTCH WHISKIES|370|Pernod Ricard USA/Austin Nichols|4716|12|750|$16.95|$25.80|1|$25.80|0.75|0.20
S23026200023|12/17/2014|3916|Smokin' Joe's #5 Tobacco and Liquor|1115 ALBIA RD|OTTUMWA|52501|90|Wapello|1012300|IRISH WHISKIES|370|Pernod Ricard USA/Austin Nichols|15626|12|750|$14.49|$21.74|4|$86.96|3.00|0.79
S14889100016|10/01/2013|4103|Fareway Stores #093 / Ames|3619 STANGE RD|AMES|50010|85|Story|1011200|STRAIGHT BOURBON WHISKIES|55|Sazerac North America|21598|6|1750|$9.23|$13.85|6|$83.10|10.50|2.77
S09923700021|01/08/2013|4684|Indy 66 #928 / Indianola|1201 N JEFFERSON|INDIANOLA|50125|91|Warren|1062310|SPICED RUM|260|Diageo Americas|43331|12|500|$5.50|$8.25|1|$8.25|0.50|0.13
S03513600019|01/10/2012|2518|Hy-Vee Wine and Spirits / Red Oak|1607 NORTH BROADWAY|RED OAK|51566|69|Montgomery|1031080|VODKA 80 PROOF|297|Laird And Company|35926|12|750|$3.31|$4.96|12|$59.52|9.00|2.38
S13915000024|08/15/2013|4170|Dewey's Jack and Jill|115 E MAIN ST  PO BOX 359|WEST BRANCH|52358|16|Cedar|1062310|SPICED RUM|260|Diageo Americas|43336|12|750|$8.75|$13.12|3|$39.36|2.25|0.59
S24344300092|03/04/2015|2543|Hy-Vee Food Store #1 / Ottumwa|1025 NORTH QUINCY AVE|OTTUWMA|52501|90|Wapello|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|305|MHW Ltd|77573|12|750|$7.94|$11.91|3|$35.73|2.25|0.59
S15926000030|11/23/2013|3712|Monte Spirits|109 N 4TH ST|MONTEZUMA|50171|79|Poweshiek|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52596|12|750|$5.75|$8.63|1|$8.63|0.75|0.20
S09753800014|12/28/2012|3456|Quick Shop / Clear Lake|904 N 8TH ST|CLEAR LAKE|50428|17|Cerro Gordo|1031080|VODKA 80 PROOF|300|Mccormick Distilling Company|36907|12|1000|$4.13|$6.19|12|$74.28|12.00|3.17
S07089300128|08/14/2012|2506|Hy-Vee #1044 / Burlington|3140 AGENCY|BURLINGTON|52601|29|Des Moines|1011100|BLENDED WHISKIES|65|Jim Beam Brands|22784|24|375|$1.90|$2.85|6|$17.10|2.25|0.59
S28458800163|10/14/2015|2290|Al's Liquors Unlimited|215 WEST MILWAUKEE|STORM LAKE|50588|11|Buena Vista|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|24|375|$7.75|$11.63|3|$34.89|1.12|0.30
S22550100013|11/22/2014|2657|Hy-Vee Food Store / Bedford|1604 BENT|BEDFORD|50833|87|Taylor|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19476|12|750|$16.79|$25.19|2|$50.38|1.50|0.40
S06414000027|07/05/2012|3644|Wal-Mart 2764 / Altoona|3501  8TH ST SW|ALTOONA|50009|77|Polk|1032200|IMPORTED VODKA - MISC|370|Pernod Ricard USA/Austin Nichols|34030|12|750|$10.14|$15.58|12|$186.96|9.00|2.38
S21193700172|09/16/2014|2619|Hy-Vee Wine and Spirits / WDM|1725  74TH ST|WEST DES MOINES|50266|77|Polk|1062310|SPICED RUM|240|WILLIAM GRANT AND SONS, INC.|45884|24|375|$4.80|$7.20|3|$21.60|1.12|0.30
S14188100113|08/28/2013|2290|Al's Liquors Unlimited|215 WEST MILWAUKEE|STORM LAKE|50588|11|Buena Vista|1022100|TEQUILA|395|Proximo|89196|12|750|$10.49|$15.73|3|$47.19|2.25|0.59
S14090500022|08/28/2013|3447|Sam's Club 6432 / Sioux City|4201 S. YORK ST.|SIOUX CITY|51106|97|Woodbury|1081400|TRIPLE SEC|434|Luxco-St Louis|86251|12|1000|$2.21|$3.31|24|$79.44|24.00|6.34
S23517400011|01/15/2015|3692|Wilkie Liquors|724  1ST ST E|MT VERNON|52314|57|Linn|1011200|STRAIGHT BOURBON WHISKIES|297|Laird And Company|18407|12|1000|$4.94|$7.41|12|$88.92|12.00|3.17
S08799400016|11/06/2012|2573|Hy-Vee Food Store / Muscatine|2400 2ND AVE|MUSCATINE|52761|70|Muscatine|1081200|CREAM LIQUEURS|322|Prestige Wine and Spirits Group|80440|6|750|$10.00|$15.00|6|$90.00|4.50|1.19
S26636600119|07/08/2015|2500|Hy-Vee Food Store #1 / Ames|3800 W LINCOLN WAY|AMES|50010|85|Story|1031200|VODKA FLAVORED|259|Heaven Hill Brands|40052|6|600|$4.84|$7.26|1|$7.26|0.60|0.16
S22879900011|12/10/2014|4652|Brady Mart Food & Liquor|3107, BRADY ST|DAVENPORT|52803|82|Scott|1032080|IMPORTED VODKA|35|Bacardi U.S.A., Inc.|34423|12|375|$9.00|$13.50|12|$162.00|4.50|1.19
S26057500023|06/08/2015|4306|Northside One Stop / Hampton|1208  4TH ST NE|HAMPTON|50441|35|Franklin|1022100|TEQUILA|410|The Patron Spirits Company|89646|12|750|$31.00|$46.50|1|$46.50|0.75|0.20
S24305700029|03/02/2015|4617|Lickety Liquor|2501 HUBBELL AVE|DES MOINES|50317|77|Polk|1052010|IMPORTED GRAPE BRANDIES|35|Bacardi U.S.A., Inc.|47865|6|750|$32.00|$48.00|2|$96.00|1.50|0.40
S08511700064|10/23/2012|2616|Hy-Vee Food and Drug / Clinton|901 SOUTH 4TH ST|CLINTON|52732|23|Clinton|1022100|TEQUILA|434|Luxco-St Louis|89388|6|1750|$12.71|$19.07|6|$114.42|10.50|2.77
S10731300074|02/21/2013|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1052010|IMPORTED GRAPE BRANDIES|420|Moet Hennessy USA, Inc.|48106|12|750|$17.99|$26.99|36|$971.64|27.00|7.13
S18398100020|04/14/2014|4068|Sa Petro Mart|136  1ST ST|WEST DES MOINES|50265|77|Polk|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34004|24|375|$6.50|$9.74|24|$233.76|9.00|2.38
S13591500096|07/29/2013|4794|Smokin' Joe's #17 Tobacco and Liquor|110 S ROOSEVELT HWY 61|BURLINGTON|52601|29|Des Moines|1041100|AMERICAN DRY GINS|370|Pernod Ricard USA/Austin Nichols|32233|48|200|$2.00|$2.99|1|$2.99|0.20|0.05
S23384000073|01/08/2015|2616|Hy-Vee Food and Drug / Clinton|901 SOUTH 4TH ST|CLINTON|52732|23|Clinton|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|259|Heaven Hill Brands|72722|12|750|$5.43|$8.15|12|$97.80|9.00|2.38
S22445400008|11/18/2014|4609|Kum & Go #579 / Ankeny|165 SW MAGAZINE RD|ANKENY|50023|77|Polk|1032200|IMPORTED VODKA - MISC|65|Jim Beam Brands|35626|12|750|$7.88|$11.82|12|$141.84|9.00|2.38
S03902600024|02/02/2012|2190|Central City Liquor, Inc.|1460 2ND AVE|DES MOINES|50314|77|Polk|1081200|CREAM LIQUEURS|260|Diageo Americas|74086|12|750|$16.42|$24.62|12|$295.44|9.00|2.38
S28561900007|10/20/2015|4228|Fareway Stores #462 / Vinton|501 A AVE|VINTON|52349|06|Benton|1032200|IMPORTED VODKA - MISC|65|Jim Beam Brands|35780|12|750|$6.88|$10.82|12|$129.84|9.00|2.38
S05816800068|05/31/2012|3869|Bootleggin' Barzini's Fin|412  1ST AVE|CORALVILLE|52241|52|Johnson|1062310|SPICED RUM|260|Diageo Americas|43296|12|750|$8.50|$12.74|2|$25.48|1.50|0.40
S09678800001|12/24/2012|3907|Smokin' Joe's #16 Tobacco and Liquor|1504 PARK AVE|MUSCATINE|52761|70|Muscatine|1011100|BLENDED WHISKIES|297|Laird And Company|23826|12|750|$3.46|$5.19|12|$62.28|9.00|2.38
S06406300059|07/05/2012|2843|CVS Pharmacy #8526 / Cedar Rapids|4116 CENTER POINTE RD|CEDAR RAPIDS|52402|57|Linn|1081330|PEACH SCHNAPPS|65|Jim Beam Brands|82846|12|750|$6.30|$9.45|4|$37.80|3.00|0.79
S17554200002|02/25/2014|3542|Chuck's Sportsmans Beverage|244 W 4TH ST|ST ANSGAR|50472|66|Mitchell|1012100|CANADIAN WHISKIES|55|Sazerac North America|12408|6|1750|$7.94|$12.51|6|$75.06|10.50|2.77
S06036500013|06/13/2012|4018|Hometown Foods / Gladbrook|310 SECOND ST PO BOX 249|GLADBROOK|50635|48|Iowa|1011200|STRAIGHT BOURBON WHISKIES|55|Sazerac North America|21596|12|750|$4.00|$5.99|2|$11.98|1.50|0.40
S22611300020|11/25/2014|4604|Pit Stop Liquors / Newton|1324, 1st AVE E|NEWTON|50208|50|Jasper|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34007|12|1000|$14.99|$22.49|1|$22.49|1.00|0.26
S15382600052|10/28/2013|4068|Sa Petro Mart|136  1ST ST|WEST DES MOINES|50265|77|Polk|1031080|VODKA 80 PROOF|260|Diageo Americas|37991|12|500|$7.47|$11.20|2|$22.40|1.00|0.26
S26731200017|07/14/2015|4010|Newman's Thriftway|900 S LOCUST ST|GLENWOOD|51534|65|Mills|1041100|AMERICAN DRY GINS|260|Diageo Americas|30316|12|750|$5.00|$7.50|12|$90.00|9.00|2.38
S19273300099|06/02/2014|2662|Hy-Vee Wine & Spirits / Muscatine|522 MULBERRY, SUITE A|MUSCATINE|52761|70|Muscatine|1041100|AMERICAN DRY GINS|297|Laird And Company|29996|12|750|$3.46|$5.19|6|$31.14|4.50|1.19
S08502800015|10/23/2012|3908|County Market #214 / Fort Madison|11802 AVENUE H|FORT MADISON|52627|56|Lee|1041100|AMERICAN DRY GINS|297|Laird And Company|29998|6|1750|$7.06|$10.58|6|$63.48|10.50|2.77
S14114400021|08/26/2013|3456|Quick Shop / Clear Lake|904 N 8TH ST|CLEAR LAKE|50428|17|Cerro Gordo|1031080|VODKA 80 PROOF|260|Diageo Americas|38006|12|750|$8.25|$12.37|12|$148.44|9.00|2.38
S16047400043|12/03/2013|2553|Hy-Vee Food Store / Creston|600 SHELDON|CRESTON|50801|88|Union|1032080|IMPORTED VODKA|267|Imperial Brands, Inc.|34690|12|750|$6.50|$9.75|3|$29.25|2.25|0.59
S15365300021|10/28/2013|2569|Hy-Vee Food Store #2 / Cedar Rapids|279 COLLINS ROAD NE|CEDAR RAPIDS|52402|57|Linn|1062310|SPICED RUM|259|Heaven Hill Brands|43028|6|1750|$11.55|$17.32|6|$103.92|10.50|2.77
S27235700018|08/10/2015|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|77|Polk|1051010|AMERICAN GRAPE BRANDIES|115|Constellation Wine Company, Inc.|53216|12|750|$6.29|$9.44|12|$113.28|9.00|2.38
S15963300007|11/25/2013|2502|Hy-Vee Wine and Spirits / Ankeny|410 NORTH ANKENY BLVD|ANKENY|50021|77|Polk|1012100|CANADIAN WHISKIES|55|Sazerac North America|12406|12|750|$3.84|$6.01|12|$72.12|9.00|2.38
S09473300125|12/13/2012|2508|Hy-Vee Food Store #1 / Cedar Rapids|1843 JOHNSON AVENUE, N.W.|CEDAR RAPIDS|52405|57|Linn|1012210|SINGLE MALT SCOTCH|420|Moet Hennessy USA, Inc.|5133|6|750|$21.49|$32.24|2|$64.48|1.50|0.40
S14153300040|08/27/2013|3912|Smokin' Joe's #14 Tobacco and Liquor|225 EDGEWOOD RD|CEDAR RAPIDS|52405|57|Linn|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43123|48|200|$2.50|$3.75|2|$7.50|0.40|0.11
S17041500003|01/27/2014|3740|Hometown Foods / Waterloo|1010 E MITCHELL AVE|WATERLOO|50702|07|Black Hawk|1031080|VODKA 80 PROOF|259|Heaven Hill Brands|35418|6|1750|$9.79|$14.69|6|$88.14|10.50|2.77
S12904300120|06/18/2013|3692|Wilkie Liquors|724  1ST ST E|MT VERNON|52314|57|Linn|1081030|COFFEE LIQUEURS|421|Sazerac Co., Inc.|73136|12|750|$4.97|$7.45|3|$22.35|2.25|0.59
S21341700024|09/22/2014|5039|Casey's General Store #3384 / Solon|1200 S MARKET ST|SOLON|52333|52|Johnson|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|24|375|$7.75|$11.63|3|$34.89|1.12|0.30
S15897700064|11/22/2013|4312|I-80 Liquor / Council Bluffs|2411 S 24TH ST #1|COUNCIL BLUFFS|51501|78|Pottawattamie|1012100|CANADIAN WHISKIES|260|Diageo Americas|11290|10|300|$6.90|$10.35|10|$103.50|3.00|0.79
S03941600027|02/07/2012|2584|Hy-Vee Food Store / Fort Madison|2606 AVENUE L|FORT MADISON|52627|56|Lee|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|305|MHW Ltd|77570|12|750|$7.94|$11.91|1|$11.91|0.75|0.20
S19733400026|06/24/2014|4345|Lucky Mart|1031 WEST ST|GRINNELL|50112|79|Poweshiek|1031200|VODKA FLAVORED|260|Diageo Americas|41076|12|750|$9.65|$14.47|1|$14.47|0.75|0.20
S11423600003|04/03/2013|4090|Mcelroy's Food Market|135 MADISON ST|WINTHROP|50682|10|Buchanan|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36307|12|1000|$3.94|$5.91|12|$70.92|12.00|3.17
S08414400002|10/18/2012|4371|Kum & Go #50 / West Des Moines|745 S 51ST ST|WEST DES MOINES|50265|77|Polk|1011500|STRAIGHT RYE WHISKIES|255|Wilson Daniels Ltd.|27102|6|750|$18.08|$27.13|18|$488.34|13.50|3.57
