12209|4690908|HM294087|04/16/2006 10:30:18 AM|0000X N PINE AVE|0486|BATTERY|APARTMENT|False|True|1522|15.0|28.0|25.0|08B|1139505.0|1899724.0|2006|04/15/2016 08:55:02 AM|41.880950476|-87.763212138|(41.880950476, -87.763212138)
12210|4690909|HM295096|04/17/2006 02:07:36 AM|079XX S MANISTEE AVE|0486|BATTERY|APARTMENT|True|False|422|4.0|7.0|46.0|08B|1195889.0|1852844.0|2006|04/15/2016 08:55:02 AM|41.751095229|-87.557730669|(41.751095229, -87.557730669)
12211|4690911|HM293402|04/15/2006 10:10:00 PM|115XX S LAFAYETTE AVE|0486|BATTERY|SIDEWALK|False|True|522|5.0|34.0|53.0|08B|1177991.0|1828024.0|2006|04/15/2016 08:55:02 AM|41.683409876|-87.624066455|(41.683409876, -87.624066455)
12212|4690912|HM294208|04/16/2006 10:00:00 AM|013XX N MOHAWK ST|0810|THEFT|VEHICLE NON-COMMERCIAL|False|False|1821|18.0|43.0|8.0|06|1172420.0|1909131.0|2006|04/15/2016 08:55:02 AM|41.906100233|-87.64207245|(41.906100233, -87.64207245)
12213|4690915|HM294296|04/16/2006 10:00:00 AM|053XX W MADISON ST|0460|BATTERY|SIDEWALK|False|False|1522|15.0|28.0|25.0|08B|1140937.0|1899509.0|2006|04/15/2016 08:55:02 AM|41.880334264|-87.757959152|(41.880334264, -87.757959152)
12214|4690917|HM294161|04/16/2006 02:00:00 AM|050XX W ROSCOE ST|1310|CRIMINAL DAMAGE|OTHER|False|False|1634|16.0|38.0|15.0|14|1142090.0|1922133.0|2006|04/15/2016 08:55:02 AM|41.942395719|-87.753163479|(41.942395719, -87.753163479)
12215|4690918|HM294979|04/16/2006 10:47:00 PM|076XX S CONSTANCE AVE|0610|BURGLARY|SCHOOL, PUBLIC, BUILDING|True|False|414|4.0|8.0|43.0|05|1189862.0|1854695.0|2006|04/15/2016 08:55:02 AM|41.756321504|-87.579756798|(41.756321504, -87.579756798)
12216|4690922|HM290855|04/14/2006 04:00:00 PM|0000X E WACKER DR|1320|CRIMINAL DAMAGE|STREET|False|False|122|1.0|42.0|32.0|14|1176418.0|1902194.0|2006|04/15/2016 08:55:02 AM|41.886975415|-87.627596081|(41.886975415, -87.627596081)
12217|4690923|HM291514|04/14/2006 09:18:00 PM|070XX S HERMITAGE AVE|0470|PUBLIC PEACE VIOLATION|STREET|True|False|735|7.0|17.0|67.0|24|1165894.0|1858109.0|2006|04/15/2016 08:55:02 AM|41.766232532|-87.667497579|(41.766232532, -87.667497579)
12218|4690924|HM293933|04/16/2006 07:35:00 AM|080XX S EVANS AVE|2851|PUBLIC PEACE VIOLATION|APARTMENT|False|True|631|6.0|6.0|44.0|26|1182624.0|1851781.0|2006|04/15/2016 08:55:02 AM|41.748496098|-87.606372507|(41.748496098, -87.606372507)
12219|4690925|HM295087|04/17/2006 01:20:00 AM|039XX W DIVERSEY AVE|0460|BATTERY|RESIDENCE PORCH/HALLWAY|True|True|2524|25.0|30.0|22.0|08B|1149460.0|1918323.0|2006|04/15/2016 08:55:02 AM|41.931800684|-87.726174308|(41.931800684, -87.726174308)
12220|4690926|HM294199|04/16/2006 08:30:00 AM|017XX N STOCKTON DR|0810|THEFT|STREET|False|False|1814|18.0|43.0|7.0|06|1175164.0|1912106.0|2006|04/15/2016 08:55:02 AM|41.914202647|-87.631903454|(41.914202647, -87.631903454)
12221|4690927|HM293351|04/15/2006 08:20:00 PM|004XX E PERSHING RD|0520|ASSAULT|STREET|False|False|213|2.0|3.0|38.0|04A|1179814.0|1879218.0|2006|04/15/2016 08:55:02 AM|41.823850532|-87.61583025|(41.823850532, -87.61583025)
12222|4690930|HM294191|04/16/2006 12:01:00 AM|053XX W CARMEN AVE|1310|CRIMINAL DAMAGE|RESIDENCE|False|False|1623|16.0|45.0|11.0|14|1139835.0|1933403.0|2006|04/15/2016 08:55:02 AM|41.973363212|-87.761175173|(41.973363212, -87.761175173)
12223|4690932|HM293482|04/15/2006 09:30:00 PM|007XX W 116TH PL|0486|BATTERY|APARTMENT|False|True|524|5.0|34.0|53.0|08B|1173621.0|1827817.0|2006|04/15/2016 08:55:02 AM|41.682939447|-87.640069555|(41.682939447, -87.640069555)
12224|4690934|HM294167|04/15/2006 10:30:00 PM|052XX W MONROE ST|0486|BATTERY|ALLEY|False|True|1522|15.0|29.0|25.0|08B|1141420.0|1899158.0|2006|04/15/2016 08:55:02 AM|41.879362176|-87.75619427|(41.879362176, -87.75619427)
12225|4690936|HM205524|02/28/2006 11:18:47 AM|058XX N CICERO AVE|2027|NARCOTICS|RESIDENCE|True|False|1711|17.0|39.0|12.0|18|1143299.0|1938447.0|2006|04/15/2016 08:55:02 AM|41.987140133|-87.748310393|(41.987140133, -87.748310393)
12226|4690941|HM294070|04/16/2006 10:00:00 AM|001XX S DEARBORN ST|0330|ROBBERY|CTA PLATFORM|False|False|112|1.0|42.0|32.0|03|1175956.0|1899771.0|2006|04/15/2016 08:55:02 AM|41.88033698|-87.629365643|(41.88033698, -87.629365643)
12227|4690942|HM280165|03/11/2006 03:00:00 AM|013XX W 85TH ST|0486|BATTERY|RESIDENCE|False|True|613|6.0|21.0|71.0|08B|1168713.0|1848395.0|2006|04/15/2016 08:55:02 AM|41.739515654|-87.657444628|(41.739515654, -87.657444628)
12228|4690943|HM295069|04/17/2006 12:45:00 AM|040XX W ARMITAGE AVE|0560|ASSAULT|APARTMENT|True|True|2534|25.0|30.0|20.0|08A|1148940.0|1912978.0|2006|04/15/2016 08:55:02 AM|41.917143605|-87.728223852|(41.917143605, -87.728223852)
12229|4690944|HM294194|04/15/2006 11:30:00 PM|044XX N LARAMIE AVE|0820|THEFT|PARKING LOT/GARAGE(NON.RESID.)|False|False|1623|16.0|45.0|15.0|06|1140884.0|1929189.0|2006|04/15/2016 08:55:02 AM|41.961780348|-87.757421863|(41.961780348, -87.757421863)
12230|4690945|HM294086|04/16/2006 10:25:00 AM|122XX S PEORIA ST|0486|BATTERY|RESIDENCE|False|True|524|5.0|34.0|53.0|08B|1172542.0|1823685.0|2006|04/15/2016 08:55:02 AM|41.67162432|-87.64414035|(41.67162432, -87.64414035)
12231|4690948|HM288699|04/13/2006 02:14:00 PM|057XX S KOSTNER AVE|0530|ASSAULT|PARK PROPERTY|True|False|813|8.0|13.0|62.0|04A|1148010.0|1866282.0|2006|04/15/2016 08:55:02 AM|41.789021785|-87.73284047|(41.789021785, -87.73284047)
12233|4690949|HM294522|04/16/2006 03:48:26 PM|091XX S STONY ISLAND AVE|0460|BATTERY|OTHER|False|False|413|4.0|8.0|48.0|08B|1188387.0|1844751.0|2006|04/15/2016 08:55:02 AM|41.729069527|-87.585478997|(41.729069527, -87.585478997)
12234|4690950|HM294075|04/15/2006 09:00:00 PM|0000X E HUBBARD ST|0810|THEFT|STREET|False|False|1834|18.0|42.0|8.0|06|1176559.0|1903327.0|2006|04/15/2016 08:55:02 AM|41.890081244|-87.62704405|(41.890081244, -87.62704405)
12235|4690951|HM293949|04/16/2006 08:10:00 AM|002XX N CENTRAL AVE|031A|ROBBERY|RESIDENCE PORCH/HALLWAY|False|False|1523|15.0|28.0|25.0|03|1139003.0|1901091.0|2006|04/15/2016 08:55:02 AM|41.884710837|-87.765022234|(41.884710837, -87.765022234)
12236|4690953|HM295118|04/17/2006 02:23:00 AM|008XX W 54TH ST|0610|BURGLARY|RESIDENCE|True|False|934|9.0|20.0|61.0|05|1171660.0|1869013.0|2006|04/15/2016 08:55:02 AM|41.796029941|-87.646043675|(41.796029941, -87.646043675)
12237|4690956|HM295265|04/16/2006 09:00:00 PM|038XX W FULLERTON AVE|1320|CRIMINAL DAMAGE|VEHICLE NON-COMMERCIAL|False|False|2525|25.0|30.0|22.0|14|1150481.0|1915683.0|2006|04/15/2016 08:55:02 AM|41.924536393|-87.722491377|(41.924536393, -87.722491377)
12238|4690957|HM282480|04/09/2006 06:00:00 PM|081XX S COTTAGE GROVE AVE|0610|BURGLARY|RESIDENCE|False|False|631|6.0|8.0|44.0|05|1182972.0|1851219.0|2006|04/15/2016 08:55:02 AM|41.746945834|-87.605114755|(41.746945834, -87.605114755)
12239|4690959|HM293488|04/15/2006 10:30:00 PM|0000X E MADISON ST|0820|THEFT|GROCERY FOOD STORE|False|False|123|1.0|42.0|32.0|06|1176674.0|1900411.0|2006|04/15/2016 08:55:02 AM|41.882076985|-87.626709904|(41.882076985, -87.626709904)
12240|4690960|HM288956|04/12/2006 11:30:00 PM|029XX W NELSON ST|0910|MOTOR VEHICLE THEFT|STREET|False|False|1411|14.0|33.0|21.0|07|1156016.0|1920410.0|2006|04/15/2016 08:55:02 AM|41.937397636|-87.702025431|(41.937397636, -87.702025431)
12241|4690962|HM293621|04/16/2006 01:00:00 AM|022XX N MARMORA AVE|0486|BATTERY|APARTMENT|True|True|2515|25.0|37.0|19.0|08B|1136696.0|1914260.0|2006|04/15/2016 08:55:02 AM|41.920889813|-87.77317824|(41.920889813, -87.77317824)
12242|4690963|HM291555|04/13/2006 01:00:00 PM|062XX S HERMITAGE AVE|0610|BURGLARY|APARTMENT|False|False|714|7.0|15.0|67.0|05|1165751.0|1863266.0|2006|04/15/2016 08:55:02 AM|41.780387056|-87.667875466|(41.780387056, -87.667875466)
12243|4690964|HM294261|04/14/2006 05:00:00 PM|050XX W ROSCOE ST|0620|BURGLARY|RESIDENCE-GARAGE|False|False|1634|16.0|38.0|15.0|05|1142165.0|1922135.0|2006|04/15/2016 08:55:02 AM|41.942399814|-87.752887767|(41.942399814, -87.752887767)
12244|4690965|HM294282|04/16/2006 01:25:00 PM|0000X S LEAMINGTON AVE|0486|BATTERY|APARTMENT|False|True|1533|15.0|28.0|25.0|08B|1142140.0|1899428.0|2006|04/15/2016 08:55:02 AM|41.880089774|-87.753543813|(41.880089774, -87.753543813)
12245|4690969|HM293952|04/16/2006 08:05:00 AM|115XX S LA SALLE ST|0486|BATTERY|RESIDENCE|False|True|522|5.0|34.0|53.0|08B|1177328.0|1828343.0|2006|04/15/2016 08:55:02 AM|41.684300212|-87.626483875|(41.684300212, -87.626483875)
12246|4690970|HM292319|04/15/2006 11:20:00 AM|015XX N WASHTENAW AVE|0313|ROBBERY|ALLEY|False|False|1423|14.0|26.0|24.0|03|1158134.0|1910221.0|2006|04/15/2016 08:55:02 AM|41.909395202|-87.69452037|(41.909395202, -87.69452037)
12247|4690971|HM295268|04/16/2006 07:00:00 PM|071XX S PRAIRIE AVE|1310|CRIMINAL DAMAGE|RESIDENCE-GARAGE|False|False|323|3.0|6.0|69.0|14|1179277.0|1857680.0|2006|04/15/2016 08:55:02 AM|41.764760552|-87.618457366|(41.764760552, -87.618457366)
12248|4690973|HM289866|04/14/2006 05:30:00 AM|006XX E 79TH ST|0610|BURGLARY|SMALL RETAIL STORE|False|False|624|6.0|6.0|69.0|05|1181745.0|1852762.0|2006|04/15/2016 08:55:02 AM|41.751208402|-87.609563201|(41.751208402, -87.609563201)
12249|4690974|HM291940|04/15/2006 04:00:00 AM|061XX S OAK PARK AVE|0486|BATTERY|APARTMENT|True|True|812|8.0|23.0|64.0|08B|1132140.0|1863076.0|2006|04/15/2016 08:55:02 AM|41.78051335|-87.791105786|(41.78051335, -87.791105786)
12250|4690975|HM293671|04/16/2006 01:44:34 AM|058XX W WASHINGTON BLVD|0486|BATTERY|RESIDENCE|False|True|1512|15.0|29.0|25.0|08B|1137546.0|1900156.0|2006|04/15/2016 08:55:02 AM|41.882171427|-87.770395157|(41.882171427, -87.770395157)
12251|4691038|HM291919|04/15/2006 01:30:00 AM|014XX W WABANSIA AVE|0820|THEFT|STREET|False|False|1433|14.0|32.0|24.0|06|1166598.0|1911700.0|2006|04/15/2016 08:55:02 AM|41.913276485|-87.663384994|(41.913276485, -87.663384994)
12252|4690977|HM294995|04/16/2006 11:01:00 PM|019XX N LA CROSSE AVE|0486|BATTERY|APARTMENT|False|True|2533|25.0|31.0|19.0|08B|1143756.0|1912289.0|2006|04/15/2016 08:55:02 AM|41.915351708|-87.747287398|(41.915351708, -87.747287398)
12253|4690978|HM292998|04/15/2006 05:46:57 PM|001XX N FRANKLIN ST|0860|THEFT|GROCERY FOOD STORE|False|False|111|1.0|42.0|32.0|06|1174297.0|1901591.0|2006|04/15/2016 08:55:02 AM|41.885368351|-87.635402906|(41.885368351, -87.635402906)
12254|4690979|HM295269|04/14/2006 05:00:00 PM|030XX W LAKE ST|0810|THEFT|OTHER|False|False|1331|12.0|2.0|27.0|06|1156116.0|1900995.0|2006|04/15/2016 08:55:02 AM|41.884119221|-87.702182965|(41.884119221, -87.702182965)
12255|4690980|HM291765|04/14/2006 11:00:00 PM|016XX N CLYBOURN AVE|0810|THEFT|STREET|False|False|1813|18.0|32.0|7.0|06|1170299.0|1910944.0|2006|04/15/2016 08:55:02 AM|41.911121846|-87.649810542|(41.911121846, -87.649810542)
12256|4690982|HM187882|02/18/2006 11:58:24 AM|080XX S HOUSTON AVE|2092|NARCOTICS|STREET|True|False|422|4.0|7.0|46.0|26|1197891.0|1852057.0|2006|04/15/2016 08:55:02 AM|41.748885887|-87.550420751|(41.748885887, -87.550420751)
12257|4690983|HM293573|04/14/2006 07:00:00 AM|002XX N CENTRAL AVE|0620|BURGLARY|APARTMENT|False|False|1523|15.0|28.0|25.0|05|1139003.0|1901108.0|2006|04/15/2016 08:55:02 AM|41.884757487|-87.76502182|(41.884757487, -87.76502182)
12258|4690986|HM294778|04/16/2006 07:30:00 PM|058XX S WABASH AVE|0560|ASSAULT|APARTMENT|False|True|233|2.0|20.0|40.0|08A|1177714.0|1866297.0|2006|04/15/2016 08:55:02 AM|41.788442006|-87.623925611|(41.788442006, -87.623925611)
12259|4690987|HM290053|04/14/2006 05:00:00 AM|016XX W 83RD ST|0486|BATTERY|RESIDENCE|True|True|614|6.0|18.0|71.0|08B|1166679.0|1849667.0|2006|04/15/2016 08:55:02 AM|41.743049802|-87.66486069|(41.743049802, -87.66486069)
12260|4690989|HM292499|04/15/2006 12:55:00 PM|012XX N PULASKI RD|0870|THEFT|SIDEWALK|False|False|2534|25.0|27.0|23.0|06|1149498.0|1907791.0|2006|04/15/2016 08:55:02 AM|41.902899152|-87.72630861|(41.902899152, -87.72630861)
12261|4690990|HM291563|04/14/2006 10:50:00 PM|020XX W 68TH ST|1320|CRIMINAL DAMAGE|VEHICLE NON-COMMERCIAL|False|False|726|7.0|17.0|67.0|14|1163965.0|1859558.0|2006|04/15/2016 08:55:02 AM|41.770249547|-87.674527403|(41.770249547, -87.674527403)
12262|4690991|HM205607|02/28/2006 12:10:01 PM|031XX W MADISON ST|1812|NARCOTICS|APARTMENT|True|False|1124|11.0|28.0|27.0|18|1155456.0|1899850.0|2006|04/15/2016 08:55:02 AM|41.880990522|-87.70463737|(41.880990522, -87.70463737)
12263|4690992|HM294324|04/16/2006 02:10:00 PM|057XX W LELAND AVE|0560|ASSAULT|DRIVEWAY - RESIDENTIAL|False|True|1622|16.0|45.0|15.0|08A|1137228.0|1930671.0|2006|04/15/2016 08:55:02 AM|41.965913736|-87.77082783|(41.965913736, -87.77082783)
12264|4690993|HM294471|04/16/2006 03:15:00 PM|018XX N MONTICELLO AVE|0486|BATTERY|APARTMENT|False|True|2535|25.0|26.0|22.0|08B|1151758.0|1911913.0|2006|04/15/2016 08:55:02 AM|41.914166122|-87.717898513|(41.914166122, -87.717898513)
12265|4690994|HM295275|04/13/2006 05:00:00 PM|004XX E 43RD ST|1310|CRIMINAL DAMAGE|GOVERNMENT BUILDING/PROPERTY|False|False|213|2.0|3.0|38.0|14|1179824.0|1876594.0|2006|04/15/2016 08:55:02 AM|41.81664984|-87.615873945|(41.81664984, -87.615873945)
12266|4690996|HM293102|04/14/2006 11:10:00 PM|022XX S STATE ST|0460|BATTERY|RESIDENCE|False|False|134|1.0|3.0|33.0|08B|1176667.0|1889435.0|2006|04/15/2016 08:55:02 AM|41.851958307|-87.627067195|(41.851958307, -87.627067195)
12267|4690997|HM294289|04/16/2006 01:40:00 PM|016XX W 47TH ST|0545|ASSAULT|CTA BUS|True|False|931|9.0|20.0|61.0|08A|1166380.0|1873552.0|2006|04/15/2016 08:55:02 AM|41.808599694|-87.66527639|(41.808599694, -87.66527639)
12268|4690998|HM293762|04/16/2006 03:20:00 AM|052XX W VAN BUREN ST|1365|CRIMINAL TRESPASS|RESIDENCE|False|False|1522|15.0|29.0|25.0|26|1141521.0|1897510.0|2006|04/15/2016 08:55:02 AM|41.87483799|-87.755864123|(41.87483799, -87.755864123)
12269|4691003|HM294475|04/16/2006 03:42:32 PM|134XX S BRANDON AVE|0820|THEFT|STREET|False|False|433|4.0|10.0|55.0|06|1199443.0|1816476.0|2006|04/15/2016 08:55:02 AM|41.651209454|-87.545925802|(41.651209454, -87.545925802)
12270|4691004|HM291666|04/14/2006 08:00:00 PM|010XX W 78TH ST|0610|BURGLARY|APARTMENT|False|False|612|6.0|17.0|71.0|05|1170808.0|1853100.0|2006|04/15/2016 08:55:02 AM|41.752381399|-87.649631917|(41.752381399, -87.649631917)
12271|4691006|HM292632|04/15/2006 02:00:00 PM|107XX S EBERHART AVE|0486|BATTERY|RESIDENCE|False|True|513|5.0|9.0|49.0|08B|1181484.0|1833793.0|2006|04/15/2016 08:55:02 AM|41.699161184|-87.611102829|(41.699161184, -87.611102829)
12272|4691007|HM292813|04/15/2006 03:35:00 PM|0000X E GRAND AVE|1120|DECEPTIVE PRACTICE|DEPARTMENT STORE|True|False|1834|18.0|42.0|8.0|10|1176796.0|1903917.0|2006|04/15/2016 08:55:02 AM|41.891694878|-87.626155832|(41.891694878, -87.626155832)
12273|4691009|HM215806|03/06/2006 02:15:00 AM|053XX W CHICAGO AVE|2092|NARCOTICS|STREET|True|False|1524|15.0|37.0|25.0|26|1140438.0|1904813.0|2006|04/15/2016 08:55:02 AM|41.894898266|-87.759661251|(41.894898266, -87.759661251)
12274|4691010|HM291575|04/15/2006 12:01:00 AM|066XX S GREEN ST|051A|ASSAULT|STREET|False|False|723|7.0|16.0|68.0|04A|1171781.0|1860818.0|2006|04/15/2016 08:55:02 AM|41.773539275|-87.645840246|(41.773539275, -87.645840246)
12275|4691011|HM187938|02/18/2006 11:55:46 AM|077XX S SAGINAW AVE|2024|NARCOTICS|RESIDENCE|True|False|421|4.0|7.0|43.0|18|1195264.0|1854236.0|2006|04/15/2016 08:55:02 AM|41.754930421|-87.559975081|(41.754930421, -87.559975081)
12276|4691012|HM294463|04/16/2006 03:25:00 PM|063XX N SPOKANE AVE|0486|BATTERY|APARTMENT|False|True|1621|16.0|45.0|12.0|08B|1139599.0|1941660.0|2006|04/15/2016 08:55:02 AM|41.996025394|-87.761840415|(41.996025394, -87.761840415)
12277|4691014|HM291517|04/14/2006 10:30:00 PM|031XX N CICERO AVE|0430|BATTERY|STREET|False|False|2521|25.0|31.0|19.0|04B|1143812.0|1920668.0|2006|04/15/2016 08:55:02 AM|41.938343467|-87.746871109|(41.938343467, -87.746871109)
12278|4691015|HM292326|04/14/2006 12:00:00 PM|080XX S ELLIS AVE|0610|BURGLARY|RESIDENCE|False|False|631|6.0|8.0|44.0|05|1184288.0|1851978.0|2006|04/15/2016 08:55:02 AM|41.748997945|-87.600268946|(41.748997945, -87.600268946)
12279|4691016|HM295158|04/17/2006 04:10:00 AM|033XX W 52ND ST|0915|MOTOR VEHICLE THEFT|STREET|False|False|822|8.0|14.0|63.0|07|1154798.0|1869944.0|2006|04/15/2016 08:55:02 AM|41.798938041|-87.707853205|(41.798938041, -87.707853205)
12280|4691017|HM290639|04/14/2006 11:00:00 AM|039XX W GRAND AVE|0910|MOTOR VEHICLE THEFT|STREET|False|False|2535|25.0|27.0|23.0|07|1149688.0|1908858.0|2006|04/15/2016 08:55:02 AM|41.905823414|-87.725582931|(41.905823414, -87.725582931)
12281|4691021|HM294272|04/16/2006 12:30:00 PM|016XX S HAMLIN AVE|0820|THEFT|OTHER|False|False|1014|10.0|24.0|29.0|06|1151323.0|1891513.0|2006|04/15/2016 08:55:02 AM|41.858194929|-87.720032279|(41.858194929, -87.720032279)
12282|4691022|HM293361|04/15/2006 08:00:00 PM|053XX S MAY ST|0486|BATTERY|STREET|False|True|934|9.0|16.0|61.0|08B|1169559.0|1869383.0|2006|04/15/2016 08:55:02 AM|41.797091099|-87.653737432|(41.797091099, -87.653737432)
12283|4691023|HM294745|08/25/2005 01:30:00 PM|001XX S PARKSIDE AVE|1220|DECEPTIVE PRACTICE|STREET|True|False|1513|15.0|29.0|25.0|11|1138633.0|1898916.0|2005|04/15/2016 08:55:02 AM|41.878749069|-87.766433707|(41.878749069, -87.766433707)
12284|4691025|HM294566|04/16/2006 03:30:00 PM|059XX W EDDY ST|0486|BATTERY|RESIDENCE|True|True|1633|16.0|38.0|15.0|08B|1136228.0|1922998.0|2006|04/15/2016 08:55:02 AM|41.944876221|-87.774688606|(41.944876221, -87.774688606)
12285|4691026|HM292538|04/12/2006 07:00:00 PM|082XX S ASHLAND AVE|0890|THEFT|MEDICAL/DENTAL OFFICE|False|False|614|6.0|21.0|71.0|06|1167108.0|1850028.0|2006|04/15/2016 08:55:02 AM|41.744031282|-87.663278514|(41.744031282, -87.663278514)
12286|4691027|HM294749|04/16/2006 05:50:00 PM|018XX S MICHIGAN AVE|0810|THEFT|OTHER|False|False|133|1.0|2.0|33.0|06|1177508.0|1891423.0|2006|04/15/2016 08:55:02 AM|41.85739449|-87.623920252|(41.85739449, -87.623920252)
12287|4691028|HM289722|04/14/2006 01:00:00 AM|014XX N LAWLER AVE|0486|BATTERY|STREET|False|True|2533|25.0|37.0|25.0|08B|1142443.0|1909014.0|2006|04/15/2016 08:55:02 AM|41.906389268|-87.752192814|(41.906389268, -87.752192814)
12288|4691030|HM295128|04/17/2006 03:10:00 AM|068XX S BELL AVE|0460|BATTERY|RESIDENCE|False|False|832|8.0|17.0|66.0|08B|1162576.0|1859333.0|2006|04/15/2016 08:55:02 AM|41.769661199|-87.679625199|(41.769661199, -87.679625199)
12289|4691031|HM291633|04/14/2006 11:37:00 PM|058XX S WOOD ST|2825|OTHER OFFENSE|RESIDENCE|False|True|715|7.0|15.0|67.0|26|1165345.0|1866073.0|2006|04/15/2016 08:55:02 AM|41.788098433|-87.669284457|(41.788098433, -87.669284457)
12290|4691032|HM287381|04/12/2006 09:00:00 PM|050XX S WINCHESTER AVE|4510|OTHER OFFENSE|RESIDENCE PORCH/HALLWAY|True|False|915|9.0|16.0|61.0|26|1164206.0|1871183.0|2006|04/15/2016 08:55:02 AM|41.802144972|-87.673316883|(41.802144972, -87.673316883)
12291|4691033|HM243087|03/20/2006 04:35:00 PM|109XX S PRINCETON AVE|2024|NARCOTICS|SIDEWALK|True|False|513|5.0|34.0|49.0|18|1176235.0|1832206.0|2006|04/15/2016 08:55:02 AM|41.694925404|-87.630369606|(41.694925404, -87.630369606)
12292|4691034|HM206744|02/28/2006 11:43:51 PM|005XX E 67TH ST|1811|NARCOTICS|GAS STATION|True|False|321|3.0|20.0|42.0|18|1180834.0|1860702.0|2006|04/15/2016 08:55:02 AM|41.773017577|-87.61265777|(41.773017577, -87.61265777)
12293|4691035|HM293525|04/15/2006 11:20:00 PM|092XX S COTTAGE GROVE AVE|0486|BATTERY|APARTMENT|False|True|633|6.0|9.0|44.0|08B|1183173.0|1844063.0|2006|04/15/2016 08:55:02 AM|41.727304299|-87.604600275|(41.727304299, -87.604600275)
12294|4691036|HM294954|04/16/2006 10:30:00 PM|052XX W JACKSON BLVD|1330|CRIMINAL TRESPASS|GAS STATION|True|False|1522|15.0|29.0|25.0|26|1141592.0|1898171.0|2006|04/15/2016 08:55:02 AM|41.876650547|-87.755587101|(41.876650547, -87.755587101)
12295|4691037|HM286960|04/12/2006 05:18:39 PM|087XX S SAGINAW AVE|0460|BATTERY|SIDEWALK|False|False|423|4.0|7.0|46.0|08B|1195396.0|1847488.0|2006|04/15/2016 08:55:02 AM|41.736410115|-87.559713678|(41.736410115, -87.559713678)
12296|4691040|HM294922|04/16/2006 09:27:00 PM|0000X E 44TH ST|141A|WEAPONS VIOLATION|STREET|False|False|221|2.0|3.0|38.0|15|1177338.0|1875863.0|2006|04/15/2016 08:55:02 AM|41.814700509|-87.625015214|(41.814700509, -87.625015214)
12297|4691041|HM219391|03/07/2006 11:59:00 PM|042XX W IRVING PARK RD|1310|CRIMINAL DAMAGE|BAR OR TAVERN|True|False|1731|17.0|38.0|16.0|14|1147487.0|1926248.0|2006|04/15/2016 08:55:02 AM|41.953585669|-87.733220953|(41.953585669, -87.733220953)
12298|4691043|HM291989|04/15/2006 05:53:00 AM|035XX W MARQUETTE RD|1305|CRIMINAL DAMAGE|PARK PROPERTY|True|False|831|8.0|18.0|66.0|14|1153758.0|1859949.0|2006|04/15/2016 08:55:02 AM|41.77153097|-87.711932063|(41.77153097, -87.711932063)
12299|4691045|HM201435|02/25/2006 10:26:00 PM|026XX W CERMAK RD|2022|NARCOTICS|STREET|True|False|1034|10.0|28.0|30.0|18|1159207.0|1889299.0|2006|04/15/2016 08:55:02 AM|41.851961298|-87.691153739|(41.851961298, -87.691153739)
12300|4691046|HM294642|04/16/2006 05:30:00 PM|041XX N MOBILE AVE|0486|BATTERY|APARTMENT|False|True|1624|16.0|38.0|15.0|08B|1133615.0|1926908.0|2006|04/15/2016 08:55:02 AM|41.955652005|-87.784201029|(41.955652005, -87.784201029)
12301|4691047|HM292772|04/14/2006 05:30:00 PM|053XX S MORGAN ST|0460|BATTERY|SIDEWALK|False|False|934|9.0|16.0|61.0|08B|1170550.0|1869556.0|2006|04/15/2016 08:55:02 AM|41.797544274|-87.650098278|(41.797544274, -87.650098278)
12302|4691048|HM293328|04/15/2006 08:30:00 PM|029XX S DR MARTIN LUTHER KING JR DR|0486|BATTERY|HOSPITAL BUILDING/GROUNDS|False|True|2112|1.0|2.0|35.0|08B|1179288.0|1885690.0|2006|04/15/2016 08:55:02 AM|41.841622217|-87.617562101|(41.841622217, -87.617562101)
12303|4691049|HM290732|04/13/2006 09:00:00 PM|014XX N MAYFIELD AVE|0460|BATTERY|RESIDENCE|False|False|2531|25.0|29.0|25.0|08B|1136760.0|1908902.0|2006|04/15/2016 08:55:02 AM|41.90618568|-87.773071686|(41.90618568, -87.773071686)
12304|4691050|HM295249|04/17/2006 12:00:00 AM|015XX S SPRINGFIELD AVE|1320|CRIMINAL DAMAGE|STREET|False|False|1014|10.0|24.0|29.0|14|1150631.0|1892173.0|2006|04/15/2016 08:55:02 AM|41.860019584|-87.722555139|(41.860019584, -87.722555139)
12305|4691051|HM293561|04/15/2006 11:37:00 PM|076XX S MAY ST|0486|BATTERY|STREET|False|True|612|6.0|17.0|71.0|08B|1169976.0|1854143.0|2006|04/15/2016 08:55:02 AM|41.755261631|-87.6526506|(41.755261631, -87.6526506)
12306|4691052|HM294676|04/16/2006 05:59:51 PM|082XX S KINGSTON AVE|1310|CRIMINAL DAMAGE|RESIDENCE|False|False|423|4.0|7.0|46.0|14|1194606.0|1850875.0|2006|04/15/2016 08:55:02 AM|41.745723776|-87.562496763|(41.745723776, -87.562496763)
12307|4691053|HM294342|04/16/2006 02:00:00 PM|036XX S ARCHER AVE|1320|CRIMINAL DAMAGE|PARKING LOT/GARAGE(NON.RESID.)|False|False|913|9.0|11.0|59.0|14|1161443.0|1880212.0|2006|04/15/2016 08:55:02 AM|41.826979407|-87.683199457|(41.826979407, -87.683199457)
12308|4691054|HM291442|04/14/2006 10:00:00 PM|009XX N HUDSON AVE|0470|PUBLIC PEACE VIOLATION|STREET|True|False|1823|18.0|27.0|8.0|24|1173001.0|1906755.0|2006|04/15/2016 08:55:02 AM|41.899567494|-87.64000878|(41.899567494, -87.64000878)
